"","actor","text","season","episode","title"
"26511","Marshall","Yo, Glitter... Be cool.","06","09","Glitter"
"26512","Jessica Glitter","So, is this the one who's best friends with Robin now?","06","09","Glitter"
"26513","Lily","More like ex-best friends. Just like you.","06","09","Glitter"
"26514","Jessica Glitter","I'm sorry to hear that. I miss Robin.","06","09","Glitter"
"26515","Lily","Yeah, well, Marshall and I are about to get pregnant, and I know she stopped being friends with you when you had a baby, so...","06","09","Glitter"
"26516","Jessica Glitter","Oh, Robin didn't stop being friends with me. I stopped being friends with her.","06","09","Glitter"
"26517","Lily","What? Why?","06","09","Glitter"
"26518","Jessica Glitter","Because I had a baby. Honey, when you have a baby, all that best friend stuff-- hockey, bow hunting for caribou, math...that all goes out the window. I mean, I tried to stay friends with her, but it just didn't happen. She took it pretty hard. I even thought she might try to kill herself.","06","09","Glitter"
"26519","Marshall","Charge!","06","09","Glitter"
"26520","Lily","Wow. You dumped her just because you had a baby? That's cold.","06","09","Glitter"
"26521","Jessica Glitter","Didn't you do the same thing? Minus the baby?","06","09","Glitter"
"26522","Lily","Oh, God. I gotta go. I gotta go apologize to Robin. I- I need to tell her I love her, and that she'll always be a priority.","06","09","Glitter"
"26523","Jessica Glitter","Be careful, Lily. I made those promises, too. And now I haven't even talked to her in five years. Sure, I thought about picking up the phone and calling her a hundred times, but I just never have the courage to actually...(Marshall is playing the piano) Hey. Go ahead.","06","09","Glitter"
"26524","Punchy","Hey, do you guys get Big Chuck and Little John out here?","06","09","Glitter"
"26525","Ted","Punchy, it's time to go back.","06","09","Glitter"
"26526","Punchy","Back to Times Square?!","06","09","Glitter"
"26527","Ted","Uh, no. Back-Back to Cleveland.","06","09","Glitter"
"26528","Punchy","I don't know if I can do that, bro. I mean, yeah, I've been jonesing for a piece of Cleveland-style pizza, but I feel bad about leaving you out here. I worry about you, Ted.","06","09","Glitter"
"26529","Ted","You worry about me?","06","09","Glitter"
"26530","Punchy","Yeah. The other day, when you called...","06","09","Glitter"
"26531","Punchy","Schmosby!","06","09","Glitter"
"26532","Ted","Punchy!","06","09","Glitter"
"26533","Punchy","Hey, good talking to you, Ted.","06","09","Glitter"
"26534","Ted","Yeah. You, too. If you're ever in New York...","06","09","Glitter"
"26535","Punchy","Definitely.","06","09","Glitter"
"26536","Woman","Sweetie, who was that?","06","09","Glitter"
"26537","Punchy","It was my friend Ted. He sounded kind of depressed.","06","09","Glitter"
"26538","Woman","Is this the Ted who got left at the altar?","06","09","Glitter"
"26539","Punchy","Yeah. He's not doing so good. Poor guy lives in a tiny apartment in New York, nowhere near Times Square. He's got no family around. He's still single, doesn't have a backyard. It's just a bummer.","06","09","Glitter"
"26540","Woman","Maybe you should go visit him. Cheer him up a little. You know, buy him some shots, do the whole wounded bird trick.","06","09","Glitter"
"26541","Punchy","You think that would work?","06","09","Glitter"
"26542","Woman","Worked on me.","06","09","Glitter"
"26543","Ted","Wow. She sounds pretty great, Punchy.","06","09","Glitter"
"26544","Punchy","She's my angel. In fact, uh... We're getting married.","06","09","Glitter"
"26545","Ted","Wow! Wow! That's... I'm-I'm really happy for you.","06","09","Glitter"
"26546","Punchy","Thanks, Ted. Thanks. Actually, that's the other reason why I came out here. I wanted to see if you'd be my best man.","06","09","Glitter"
"26547","Ted","Of course I will.","06","09","Glitter"
"26548","Punchy","Yeah! That's great! No, you're stupid. Oh, that's it...","06","09","Glitter"
"26549","Ted from 2030","That night, Lily went to the one place she knew she could find Robin-- New York's premiere Canadian bar, the Hoser Hut.","06","09","Glitter"
"26550","Lily","Oh, there you are. Robin, I owe you a huge apology.","06","09","Glitter"
"26551","Robin","No, okay? Me first. I've been pulling away from you, and I'm sorry. It's just, the last time my best friend had a baby...","06","09","Glitter"
"26552","Lily","I know. I know all about it. It's not gonna happen with you and me. And I'm sorry I've been going crazy with this baby stuff. I know you hate babies.","06","09","Glitter"
"26553","Robin","Whoa. Look, I hate most babies. But your baby? I'm gonna love that kid so much. I'm gonna pick it up and everything.","06","09","Glitter"
"26554","Marshall","I'm so happy you guys made up.","06","09","Glitter"
"26555","Ted","Me, too.","06","09","Glitter"
"26556","Barney","Where do I know this song from?","06","09","Glitter"
"26557","Robin","Oh, my God. It's the beaver song. Okay, which one of you put this on?","06","09","Glitter"
"26558","Jessica, singing","* Hey, beaver, come on; When you feel alone; Just pick up that phone; And I'll be there to share my... *","06","09","Glitter"
"26559","Robin and Jessica","* Ice cream cone; We'll lick it side by side *","06","09","Glitter"
"26560","Barney","Wow. This is so dirty.","06","09","Glitter"
"26561","Marshall","Come on, Barney. It's a sweet song about friendship.","06","09","Glitter"
"26562","Ted","Yeah, dude, come on.","06","09","Glitter"
"26563","Robin and Jessica","* Day is done; Two beavers are better than one; Dah, dah-dah, dah-dah, dah-dah, dah-dah, dah; Two beavers are better than one; They're twice the fun; Ask anyone; A second beaver can be second to none; Two beavers are better than one. *","06","09","Glitter"
"26564","Robin","*Dah, dah-dah, dah-dah, dah...*","06","09","Glitter"
"26565","Jessica","*You're my favorite beaver...*","06","09","Glitter"
"26566","Robin and Jessica","*Two beavers are better than one. Dah, dah-dah, dah-dah, dah-dah, dah-dah, dah; Two beavers are better than one; They're twice the fun; Ask anyone; A second beaver ; Can be second to none.*","06","09","Glitter"
"26567","Robot","Two beavers are better than one. *","06","09","Glitter"
"26568","Ted from 2030","Kids, in the fall of 2010, I was hosting my very first Thanksgiving. And I wanted it to be unforgettable.","06","10","Blitzgiving"
"26569","Ted","Instead of stuffing, I'm going to fill the turkey with... a slightly smaller turkey. It's called a Turturkeykey!","06","10","Blitzgiving"
"26570","Lily","A Turturkeykey?","06","10","Blitzgiving"
"26571","Robin","Yeah, I was there for the ""insertion."" He used shoehorns. I'll be having sides.","06","10","Blitzgiving"
"26572","Ted","Your loss. All right, it's dead in here. I'm gonna call it a little early.","06","10","Blitzgiving"
"26573","Barney","What? No! You can't go now. It's the night before Thanksgiving. College chicks are back in town. Their moms just made a snide comment about the weight they gained. They called her a bitch, but deep down, they know she's right. And they're about to walk through that door, where we will be waiting with some light beer and some rock hard approval. Wh-what u-up?","06","10","Blitzgiving"
"26574","Marshall","Yeah. You don't want to bail early, man. You could become The Blitz.","06","10","Blitzgiving"
"26575","Ted from 2030","Blitz was a guy we knew in college. Sadly, he was cursed.","06","10","Blitzgiving"
"26576","Blitz","Well... I'm calling it a little early.","06","10","Blitzgiving"
"26577","Ted","Wh... you sure? We got big plans.","06","10","Blitzgiving"
"26578","Marshall","Yeah. Remember how last week we fired up a sandwich, and we listened to Pink Floyd's Dark Side of the Moon while watching The Wizard of Oz?","06","10","Blitzgiving"
"26579","Ted","Well, tonight, we're doing the same thing, only with ""Weird Al"" Yankovic's Greatest Hits and Apocalypse Now.","06","10","Blitzgiving"
"26580","Marshall","We'll see what happens.","06","10","Blitzgiving"
"26581","Blitz","Nah, it's Kraft/Croft night  mac and cheese and Tomb Raider. Biz-zow!","06","10","Blitzgiving"
"26582","Ted from 2030","You see, every time Blitz left a place, something amazing happened.","06","10","Blitzgiving"
"26583","Woman","Oh! I'm sorry. I thought this was my room.","06","10","Blitzgiving"
"26584","Ted","Completely naked!","06","10","Blitzgiving"
"26585","Marshall","Completely naked!","06","10","Blitzgiving"
"26586","Blitz","Aw, man!","06","10","Blitzgiving"
"26587","Marshall","And the movie was awesome.","06","10","Blitzgiving"
"26588","Blitz","Aw, man!","06","10","Blitzgiving"
"26589","Ted","At the exact moment Brando first appeared, ""Weird Al"" launched right into ""Eat It.""","06","10","Blitzgiving"
"26590","Blitz","Aw, man!","06","10","Blitzgiving"
"26591","Ted from 2030","And over the years, ""The Curse of The Blitz"" continued.","06","10","Blitzgiving"
"26592","Blitz","Well, I'm gonna call it. I just got Madden 2K1, and I can't stop thinking about it.","06","10","Blitzgiving"
"26593","Bar Tender","Tap's broke! Can't turn 'em off! Free beer for everyone!","06","10","Blitzgiving"
"26594","Ted","Free beer for everyone!","06","10","Blitzgiving"
"26595","Marshall","Free beer for everyone!","06","10","Blitzgiving"
"26596","Blitz","Aw, man!","06","10","Blitzgiving"
"26597","Marshall","You know what? Ted, go ahead-- leave early to do something lame. Just don't blame us if you become... The Blitz.","06","10","Blitzgiving"
"26598","Ted","All right, first of all... there's nothing lame about brining a Turturkeykey, copyright pending. And secondly, I don't believe ""The Curse of The Blitz"" is real. (gasps)","06","10","Blitzgiving"
